time,phi,phidot,theta,thetadot,x_ball,y_ball
0.8645645577959383,1.2130791252070017,4.326936645717214,-0.00010568221100139054,-0.00719057804431334,0.17509614405123003,0.4683389153704795
0.8646436181107924,1.2134213866639187,4.331263914739568,-0.00010649132619319503,-0.013204078169847462,0.1749360516691158,0.46839873732521065
0.8647320700990322,1.2138046980321504,4.335769779018601,-0.0001079330265469445,-0.019247405907109532,0.17475687447130975,0.4684656167824992
0.8648279864230192,1.2142207812138048,4.340077259568121,-0.0001100480826963584,-0.024620698973501342,0.17456249362664233,0.46853808284155163
0.8649308096447658,1.2146672437777208,4.343842805773775,-0.0001128032979068378,-0.02864369230254686,0.17435401454596777,0.4686157027115823
0.8650411436360244,1.2151466887672695,4.346745310301862,-0.00011609697697422963,-0.030640632784597763,0.17413018354539073,0.46869892078835906
0.865161605605432,1.2156704258122266,4.348479169859341,-0.00011977394747987692,-0.029895773350026765,0.17388564995515474,0.46878969683214267
0.8653033923188073,1.2162870178389371,4.348661594620241,-0.00012372798706085305,-0.025231037871614244,0.1735976031692597,0.4688964397720221
0.8654221016154833,1.216803185085569,4.347486006553095,-0.00012635193959894704,-0.01861753893098743,0.1733562401901451,0.46898572793178284
0.8655227157517945,1.2172405223813665,4.3457840003077095,-0.00012787965569518469,-0.011573100495290884,0.1731515199518861,0.46906135007160216
0.8656110198922832,1.2176241940115728,4.3439567749260615,-0.00012860182200147025,-0.00470988286208607,0.17297173139662236,0.46912767890936424
0.8656850112747567,1.2179455491434028,4.342323400131537,-0.00012873020587263003,0.001250412992906718,0.17282099961200698,0.46918322761188347
0.8657589554983576,1.2182665789307694,4.340715297913711,-0.0001284183150067723,0.007158604040641479,0.17267028696231934,0.46923871428569114
0.8658379536847095,1.2186094242142465,4.339147695370257,-0.0001276126213691306,0.013165454812780981,0.17250918879995808,0.4692979637463023
0.8659263604199602,1.2189929682501977,4.337730409195794,-0.00012617533627479156,0.01920280368021089,0.17232880190680083,0.469364232822103
0.8660222405658314,1.2194088190910592,4.336773617822362,-0.00012406562720743532,0.02457043523071344,0.17213304690311226,0.46943605870841076
0.8661250332784767,1.219854590723172,4.3366017105809025,-0.00012131667285106618,0.028588139211254016,0.1719230457688847,0.4695130087941521
0.8662353409666547,1.2203329925634707,4.337557183959312,-0.00011803017585113829,0.030580356699946167,0.17169754597147333,0.46959551940922173
0.8663557820385124,1.2208555468415516,4.340037612575363,-0.00011436135625650804,0.029831485151463295,0.1714511684240323,0.4696855288811838
0.866497578165533,1.2214712638251901,4.344819522025688,-0.00011041649859949739,0.025162148640379498,0.17116090477944026,0.46979138340764437
0.8666161913555579,1.221986922341721,4.35014902224228,-0.00010780268956781886,0.018551895274157463,0.170917942339721,0.46987983173411096
0.8667167330627924,1.2224245519902284,4.355373004117121,-0.00010628244974448782,0.011512178554518875,0.1707118925519297,0.4699547308470331
0.8668049509929376,1.2228089893219918,4.360291103745652,-0.0001055660630438053,0.004655865912024926,0.17053102324071387,0.4700203925639746
0.8668788024714519,1.2231311589112128,4.3645115649367385,-0.00010544149006686264,-0.0012930690602605188,0.17037955532424182,0.4700753199676096
0.8669526066623038,1.2234534334379488,4.368706554622712,-0.00010575554245391278,-0.007190782638400568,0.1702281358578006,0.4701301746042572
0.8670316673994808,1.2237989997814804,4.373051496169038,-0.00010656467918613449,-0.013204309714205532,0.17006587757841962,0.4701888945774353
0.8671201196865496,1.224186009526273,4.377577133901952,-0.00010800640578450217,-0.01924765810277133,0.16988427682445595,0.4702545393393285
0.8672160362434033,1.2246061047642334,4.381906064406484,-0.00011012149215519691,-0.024620970180127266,0.1696872672140116,0.47032566440545565
0.8673188596582153,1.2250568703296474,4.3856946164086725,-0.00011287674140015234,-0.028643982641918805,0.16947596915679955,0.4704018442709469
0.8674291938158555,1.225540935088951,4.388621821009168,-0.00011617045856896875,-0.030640943114413843,0.1692491121372255,0.4704835142801854
0.8675496559240526,1.2260697188951881,4.3903826646529,-0.00011984747200247875,-0.02989610543400424,0.16900127337457374,0.4705725966447538
0.8676914426325647,1.2266922545123398,4.390596874154749,-0.0001238015607541433,-0.02523140243372248,0.16870933463973653,0.4706773411385818
0.8678101524551785,1.2272134037556766,4.389447911466656,-0.00012642556816710527,-0.01861790040189946,0.1684647103495756,0.4707649523724708
0.8679107670101363,1.2276549659852607,4.387768481688686,-0.00012795332651859185,-0.011573451679580328,0.16825722472689664,0.47083915015500155
0.8679990716674318,1.2280423481612222,4.385961076633565,-0.00012867552703602872,-0.004710210552195659,0.16807500785723845,0.4709042266893067
0.8680730639154609,1.2283668156593108,4.3843443081273605,-0.00012880393465237796,0.0012501389952568418,0.16792223976138992,0.4709587247005266
0.8681470090056447,1.2286909570626725,4.382752811639118,-0.00012849205857869576,0.007158377410021814,0.16776949145944545,0.4710131598144687
0.8682260067752832,1.2290371221097087,4.381202989177379,-0.00012768638954765274,0.013165165681251801,0.16760622058700492,0.47107128315810687
0.8683144131980433,1.229424383627814,4.379805607691687,-0.00012624913773820245,0.01920245483993885,0.16742340105158687,0.47113629004618895
